N,Min,Max,Random Number,Steps
10000,1,50000,15845,53
10000,1,50000,27546,59
10000,1,50000,17096,66
10000,1,50000,11530,143
10000,1,50000,11476,37
10000,1,50000,2038,63
10000,1,50000,25725,126
10000,1,50000,19662,105
10000,1,50000,795,103
10000,1,50000,6053,67
10000,1,50000,25635,64
10000,1,50000,3846,51
10000,1,50000,4407,51
10000,1,50000,9795,166
10000,1,50000,26549,46
10000,1,50000,26446,51
10000,1,50000,2981,92
10000,1,50000,10344,104
10000,1,50000,6971,57
10000,1,50000,29728,134
10000,1,50000,28487,90
10000,1,50000,24188,95
10000,1,50000,22603,38
10000,1,50000,6215,62
10000,1,50000,1290,101
10000,1,50000,22989,175
10000,1,50000,26320,139
10000,1,50000,18582,35
10000,1,50000,18630,154
10000,1,50000,22494,61
10000,1,50000,15114,84
10000,1,50000,25049,113
10000,1,50000,14182,58
10000,1,50000,26627,95
10000,1,50000,21718,43
10000,1,50000,6924,150
10000,1,50000,18504,110
10000,1,50000,3882,100
10000,1,50000,9264,34
10000,1,50000,26571,108
10000,1,50000,5607,67
10000,1,50000,24060,157
10000,1,50000,5878,80
10000,1,50000,24330,157
10000,1,50000,31159,54
10000,1,50000,11557,143
10000,1,50000,13294,120
10000,1,50000,31238,147
10000,1,50000,8016,114
10000,1,50000,29679,77
10000,1,50000,26379,77
10000,1,50000,16251,97
10000,1,50000,21199,162
10000,1,50000,27926,90
10000,1,50000,25324,56
10000,1,50000,12056,24
10000,1,50000,3705,162
10000,1,50000,32216,72
10000,1,50000,15270,84
10000,1,50000,304,24
10000,1,50000,2978,48
10000,1,50000,4939,134
10000,1,50000,7875,127
10000,1,50000,3762,38
10000,1,50000,23246,162
10000,1,50000,27123,90
10000,1,50000,19595,136
10000,1,50000,30043,134
10000,1,50000,18197,22
10000,1,50000,29588,72
10000,1,50000,13954,32
10000,1,50000,19498,136
10000,1,50000,2252,45
10000,1,50000,20293,35
10000,1,50000,26417,46
10000,1,50000,31765,54
10000,1,50000,2913,110
10000,1,50000,1990,24
10000,1,50000,5929,186
10000,1,50000,4346,139
10000,1,50000,19079,79
10000,1,50000,3091,61
10000,1,50000,4934,134
10000,1,50000,5848,142
10000,1,50000,2707,40
10000,1,50000,5689,129
10000,1,50000,22577,206
10000,1,50000,22335,69
10000,1,50000,28710,77
10000,1,50000,29801,121
10000,1,50000,1832,37
10000,1,50000,2821,35
10000,1,50000,15117,84
10000,1,50000,26699,33
10000,1,50000,6146,111
10000,1,50000,21563,131
10000,1,50000,10341,55
10000,1,50000,4244,126
10000,1,50000,27757,90
10000,1,50000,5215,85
10000,1,50000,16387,53
10000,1,50000,4315,126
10000,1,50000,10363,117
10000,1,50000,29395,134
10000,1,50000,4371,108
10000,1,50000,27561,139
10000,1,50000,29789,134
10000,1,50000,10126,135
10000,1,50000,8702,78
10000,1,50000,17103,79
10000,1,50000,2926,141
10000,1,50000,24082,188
10000,1,50000,6034,41
10000,1,50000,29180,90
10000,1,50000,15475,177
10000,1,50000,17566,172
10000,1,50000,22365,69
10000,1,50000,14222,151
10000,1,50000,16160,66
10000,1,50000,7076,57
10000,1,50000,10585,148
10000,1,50000,24489,126
10000,1,50000,735,46
10000,1,50000,22909,82
10000,1,50000,7375,44
10000,1,50000,9606,166
10000,1,50000,23246,162
10000,1,50000,13916,58
10000,1,50000,13429,89
10000,1,50000,16142,71
10000,1,50000,11014,130
10000,1,50000,13441,89
10000,1,50000,7641,31
10000,1,50000,18088,22
10000,1,50000,31523,147
10000,1,50000,30895,165
10000,1,50000,30723,178
10000,1,50000,30543,85
10000,1,50000,4609,46
10000,1,50000,1759,148
10000,1,50000,27990,121
10000,1,50000,28391,196
10000,1,50000,32451,160
10000,1,50000,14134,58
10000,1,50000,9400,122
10000,1,50000,27345,152
10000,1,50000,13082,45
10000,1,50000,30517,33
10000,1,50000,19955,43
10000,1,50000,12989,50
10000,1,50000,4804,59
10000,1,50000,11056,130
10000,1,50000,19802,74
10000,1,50000,9663,184
10000,1,50000,7250,70
10000,1,50000,17409,172
10000,1,50000,19119,79
10000,1,50000,7590,70
10000,1,50000,3887,51
10000,1,50000,23805,51
10000,1,50000,10052,135
10000,1,50000,7305,194
10000,1,50000,13022,76
10000,1,50000,30247,85
10000,1,50000,8033,96
10000,1,50000,30882,59
10000,1,50000,9091,140
10000,1,50000,7844,176
10000,1,50000,6886,57
10000,1,50000,31327,178
10000,1,50000,18341,154
10000,1,50000,9071,91
10000,1,50000,28977,165
10000,1,50000,8375,65
10000,1,50000,21298,56
10000,1,50000,5710,129
10000,1,50000,9282,60
10000,1,50000,32699,116
10000,1,50000,31683,103
10000,1,50000,16645,66
10000,1,50000,22301,69
10000,1,50000,28013,152
10000,1,50000,16930,84
10000,1,50000,22729,131
10000,1,50000,880,116
10000,1,50000,28884,59
10000,1,50000,29962,165
10000,1,50000,1527,153
10000,1,50000,12918,76
10000,1,50000,10064,42
10000,1,50000,20781,105
10000,1,50000,5126,54
10000,1,50000,15643,146
10000,1,50000,5164,54
10000,1,50000,25211,64
10000,1,50000,23995,188
10000,1,50000,22369,268
10000,1,50000,3698,69
10000,1,50000,2722,53
10000,1,50000,18843,167
10000,1,50000,27394,152
10000,1,50000,16643,53
10000,1,50000,20689,149
10000,1,50000,27302,121
10000,1,50000,1367,39
10000,1,50000,28902,46
10000,1,50000,24258,126
10000,1,50000,6466,168
10000,1,50000,23672,100
10000,1,50000,32225,98
10000,1,50000,20215,87
10000,1,50000,6262,111
10000,1,50000,12197,125
10000,1,50000,20806,149
10000,1,50000,12356,37
10000,1,50000,7000,31
10000,1,50000,1765,29
10000,1,50000,12048,24
10000,1,50000,25229,64
10000,1,50000,16073,190
10000,1,50000,5612,129
10000,1,50000,7470,39
10000,1,50000,12497,156
10000,1,50000,19295,123
10000,1,50000,17986,79
10000,1,50000,21791,69
10000,1,50000,19559,79
10000,1,50000,21411,48
10000,1,50000,11426,174
10000,1,50000,29631,59
10000,1,50000,3464,30
10000,1,50000,637,56
10000,1,50000,28065,183
10000,1,50000,23393,219
10000,1,50000,7438,44
10000,1,50000,11756,81
10000,1,50000,21904,43
10000,1,50000,31773,147
10000,1,50000,27515,165
10000,1,50000,506,110
10000,1,50000,10146,34
10000,1,50000,30316,134
10000,1,50000,6461,75
10000,1,50000,22512,175
10000,1,50000,26706,69
10000,1,50000,19442,167
10000,1,50000,13361,94
10000,1,50000,3526,118
10000,1,50000,9983,166
10000,1,50000,4762,77
10000,1,50000,28261,103
10000,1,50000,29149,165
10000,1,50000,2777,128
10000,1,50000,24040,144
10000,1,50000,12834,63
10000,1,50000,5873,98
10000,1,50000,9985,91
10000,1,50000,21131,56
10000,1,50000,14122,32
10000,1,50000,9289,91
10000,1,50000,23020,56
10000,1,50000,6194,186
10000,1,50000,32062,98
10000,1,50000,30256,41
10000,1,50000,15369,102
10000,1,50000,7585,132
10000,1,50000,20451,61
10000,1,50000,8873,171
10000,1,50000,24995,157
10000,1,50000,25348,56
10000,1,50000,14182,58
10000,1,50000,13919,89
10000,1,50000,29704,72
10000,1,50000,16003,53
10000,1,50000,31518,147
10000,1,50000,15835,102
10000,1,50000,26091,82
10000,1,50000,20246,180
10000,1,50000,6385,124
10000,1,50000,28409,90
10000,1,50000,18183,141
10000,1,50000,4507,90
10000,1,50000,22041,144
10000,1,50000,1693,34
10000,1,50000,31493,147
10000,1,50000,19494,123
10000,1,50000,19752,136
10000,1,50000,11938,94
10000,1,50000,22432,87
10000,1,50000,17304,141
10000,1,50000,7498,176
10000,1,50000,19,20
10000,1,50000,28167,108
10000,1,50000,28531,51
10000,1,50000,7883,83
10000,1,50000,30110,152
10000,1,50000,898,116
10000,1,50000,8172,158
10000,1,50000,16601,40
10000,1,50000,25157,64
10000,1,50000,32089,54
10000,1,50000,19010,123
10000,1,50000,29834,72
10000,1,50000,16471,115
10000,1,50000,17394,203
10000,1,50000,28495,134
10000,1,50000,18721,48
10000,1,50000,27807,258
10000,1,50000,24889,157
10000,1,50000,20573,56
10000,1,50000,7565,39
10000,1,50000,8667,127
10000,1,50000,24132,43
10000,1,50000,26170,139
10000,1,50000,2866,27
10000,1,50000,18544,61
10000,1,50000,9272,60
10000,1,50000,20111,92
10000,1,50000,28140,108
10000,1,50000,28251,134
10000,1,50000,25702,126
10000,1,50000,9069,91
10000,1,50000,11601,81
10000,1,50000,31595,191
10000,1,50000,19386,74
10000,1,50000,28969,103
10000,1,50000,11063,42
10000,1,50000,30125,64
10000,1,50000,1366,39
10000,1,50000,15978,53
10000,1,50000,31607,191
10000,1,50000,27176,64
10000,1,50000,20602,149
10000,1,50000,23168,25
10000,1,50000,18672,35
10000,1,50000,19915,74
10000,1,50000,11687,68
10000,1,50000,26103,77
10000,1,50000,3022,92
10000,1,50000,27300,121
10000,1,50000,26372,126
10000,1,50000,18796,84
10000,1,50000,29964,165
10000,1,50000,11603,81
10000,1,50000,30720,28
10000,1,50000,3744,25
10000,1,50000,13111,50
10000,1,50000,26301,77
10000,1,50000,6201,36
10000,1,50000,20427,43
10000,1,50000,29813,72
10000,1,50000,22021,193
10000,1,50000,28061,183
10000,1,50000,12595,63
10000,1,50000,18887,229
10000,1,50000,3768,131
10000,1,50000,10702,192
10000,1,50000,6396,75
10000,1,50000,20363,87
10000,1,50000,3911,82
10000,1,50000,5835,80
10000,1,50000,6466,168
10000,1,50000,16197,66
10000,1,50000,7099,57
10000,1,50000,22222,56
10000,1,50000,16485,66
10000,1,50000,20126,118
10000,1,50000,12452,94
10000,1,50000,23408,144
10000,1,50000,17316,53
10000,1,50000,32685,98
10000,1,50000,8786,140
10000,1,50000,22547,206
10000,1,50000,14318,76
10000,1,50000,18038,40
10000,1,50000,15432,58
10000,1,50000,13185,125
10000,1,50000,19700,74
10000,1,50000,10160,34
10000,1,50000,29934,41
10000,1,50000,15569,221
10000,1,50000,16003,53
10000,1,50000,13516,37
10000,1,50000,2438,133
10000,1,50000,10123,179
10000,1,50000,28689,77
10000,1,50000,2354,32
10000,1,50000,5729,28
10000,1,50000,4876,134
10000,1,50000,26262,77
10000,1,50000,11470,174
10000,1,50000,32595,98
10000,1,50000,8491,109
10000,1,50000,5277,147
10000,1,50000,32715,54
10000,1,50000,15460,146
10000,1,50000,24604,113
10000,1,50000,11418,29
10000,1,50000,5022,90
10000,1,50000,24264,25
10000,1,50000,2965,48
10000,1,50000,28030,59
10000,1,50000,5447,98
10000,1,50000,25106,64
10000,1,50000,26928,46
10000,1,50000,7561,83
10000,1,50000,11475,112
10000,1,50000,7588,70
10000,1,50000,17425,141
10000,1,50000,10079,135
10000,1,50000,30246,85
10000,1,50000,27242,64
10000,1,50000,19400,167
10000,1,50000,3423,149
10000,1,50000,30455,147
10000,1,50000,20680,56
10000,1,50000,23160,56
10000,1,50000,10032,135
10000,1,50000,13852,107
10000,1,50000,21200,30
10000,1,50000,26169,170
10000,1,50000,23964,95
10000,1,50000,22536,87
10000,1,50000,9913,47
10000,1,50000,8636,127
10000,1,50000,22690,82
10000,1,50000,25746,108
10000,1,50000,30092,41
10000,1,50000,4142,126
10000,1,50000,21446,74
10000,1,50000,6648,137
10000,1,50000,29217,165
10000,1,50000,4190,108
10000,1,50000,3244,136
10000,1,50000,28963,103
10000,1,50000,23626,126
10000,1,50000,8993,78
10000,1,50000,32741,129
10000,1,50000,14124,102
10000,1,50000,17486,110
10000,1,50000,28918,134
10000,1,50000,26633,170
10000,1,50000,24608,38
10000,1,50000,8857,109
10000,1,50000,21222,100
10000,1,50000,13062,138
10000,1,50000,30464,41
10000,1,50000,6065,23
10000,1,50000,25262,64
10000,1,50000,25015,113
10000,1,50000,20236,74
10000,1,50000,26732,95
10000,1,50000,22048,131
10000,1,50000,1465,34
10000,1,50000,23105,144
10000,1,50000,2657,53
10000,1,50000,10695,73
10000,1,50000,20858,87
10000,1,50000,18721,48
10000,1,50000,21660,43
10000,1,50000,24266,25
10000,1,50000,28306,152
10000,1,50000,22450,38
10000,1,50000,10390,104
10000,1,50000,20498,61
10000,1,50000,3671,131
10000,1,50000,27593,139
10000,1,50000,10084,42
10000,1,50000,25263,95
10000,1,50000,26795,95
10000,1,50000,26760,139
10000,1,50000,18222,61
10000,1,50000,5496,41
10000,1,50000,7449,114
10000,1,50000,23334,82
10000,1,50000,23779,51
10000,1,50000,13298,169
10000,1,50000,10785,29
10000,1,50000,25838,77
10000,1,50000,28203,108
10000,1,50000,12404,156
10000,1,50000,28367,152
10000,1,50000,1675,135
10000,1,50000,24477,64
10000,1,50000,27016,38
10000,1,50000,27283,64
10000,1,50000,12418,156
10000,1,50000,21299,56
10000,1,50000,24211,188
10000,1,50000,12108,68
10000,1,50000,15616,27
10000,1,50000,19194,74
10000,1,50000,6073,62
10000,1,50000,14758,102
10000,1,50000,14038,45
10000,1,50000,25614,82
10000,1,50000,17659,128
10000,1,50000,9126,153
10000,1,50000,4546,139
10000,1,50000,15814,53
10000,1,50000,22690,82
10000,1,50000,25987,139
10000,1,50000,14320,102
10000,1,50000,24876,126
10000,1,50000,8417,158
10000,1,50000,6328,80
10000,1,50000,4288,33
10000,1,50000,15536,40
10000,1,50000,9398,83
10000,1,50000,29015,72
10000,1,50000,25802,64
10000,1,50000,2077,63
10000,1,50000,18449,110
10000,1,50000,24992,126
10000,1,50000,17184,27
10000,1,50000,9419,104
10000,1,50000,31544,178
10000,1,50000,7122,49
10000,1,50000,19410,180
10000,1,50000,19991,66
10000,1,50000,31082,41
10000,1,50000,26177,139
10000,1,50000,952,36
10000,1,50000,11792,143
10000,1,50000,23234,144
10000,1,50000,30121,64
10000,1,50000,5483,116
10000,1,50000,10867,161
10000,1,50000,32095,98
10000,1,50000,16834,159
10000,1,50000,9109,60
10000,1,50000,32218,72
10000,1,50000,2498,177
10000,1,50000,2068,125
10000,1,50000,4203,64
10000,1,50000,28976,72
10000,1,50000,5751,54
10000,1,50000,28941,165
10000,1,50000,24183,95
10000,1,50000,18792,123
10000,1,50000,12024,143
10000,1,50000,2897,141
10000,1,50000,3739,113
10000,1,50000,15726,84
10000,1,50000,16846,66
10000,1,50000,4433,139
10000,1,50000,8019,158
10000,1,50000,2142,169
10000,1,50000,14841,76
10000,1,50000,11551,143
10000,1,50000,4410,46
10000,1,50000,27637,59
10000,1,50000,18322,154
10000,1,50000,11905,99
10000,1,50000,5328,116
10000,1,50000,14149,32
10000,1,50000,7087,57
10000,1,50000,26436,139
10000,1,50000,17786,185
10000,1,50000,9644,166
10000,1,50000,7047,106
10000,1,50000,8658,52
10000,1,50000,5578,129
10000,1,50000,10758,73
10000,1,50000,20183,48
10000,1,50000,26119,152
10000,1,50000,20737,87
10000,1,50000,31266,41
10000,1,50000,3460,149
10000,1,50000,65,27
10000,1,50000,21970,162
10000,1,50000,28275,108
10000,1,50000,12417,112
10000,1,50000,32438,191
10000,1,50000,28265,165
10000,1,50000,2568,27
10000,1,50000,18931,61
10000,1,50000,6411,49
10000,1,50000,27052,38
10000,1,50000,16062,45
10000,1,50000,10387,86
10000,1,50000,13858,151
10000,1,50000,22977,175
10000,1,50000,16821,97
10000,1,50000,10836,55
10000,1,50000,1075,23
10000,1,50000,7120,75
10000,1,50000,1024,10
10000,1,50000,8775,140
10000,1,50000,22302,69
10000,1,50000,3338,136
10000,1,50000,9121,60
10000,1,50000,21947,56
10000,1,50000,16639,89
10000,1,50000,4330,46
10000,1,50000,26804,139
10000,1,50000,21672,56
10000,1,50000,6403,168
10000,1,50000,19642,136
10000,1,50000,8938,47
10000,1,50000,12622,107
10000,1,50000,25723,126
10000,1,50000,15450,146
10000,1,50000,31545,85
10000,1,50000,23321,56
10000,1,50000,22063,193
10000,1,50000,1085,44
10000,1,50000,3538,56
10000,1,50000,8392,65
10000,1,50000,22517,175
10000,1,50000,9396,122
10000,1,50000,24660,38
10000,1,50000,7630,176
10000,1,50000,21122,56
10000,1,50000,29295,152
10000,1,50000,2111,169
10000,1,50000,5880,49
10000,1,50000,10111,86
10000,1,50000,30784,54
10000,1,50000,5547,54
10000,1,50000,2641,102
10000,1,50000,4576,108
10000,1,50000,9763,135
10000,1,50000,5690,67
10000,1,50000,30275,46
10000,1,50000,24689,38
10000,1,50000,29052,103
10000,1,50000,17483,48
10000,1,50000,7166,101
10000,1,50000,16049,45
10000,1,50000,19103,92
10000,1,50000,13936,182
10000,1,50000,16670,115
10000,1,50000,32740,129
10000,1,50000,2965,48
10000,1,50000,8995,47
10000,1,50000,13447,213
10000,1,50000,8292,39
10000,1,50000,17438,172
10000,1,50000,3252,43
10000,1,50000,6804,62
10000,1,50000,28984,121
10000,1,50000,1778,148
10000,1,50000,27014,77
10000,1,50000,17522,66
10000,1,50000,8679,171
10000,1,50000,7244,70
10000,1,50000,7291,163
10000,1,50000,5830,36
10000,1,50000,7310,119
10000,1,50000,15785,177
10000,1,50000,20909,56
10000,1,50000,17302,53
10000,1,50000,26673,69
10000,1,50000,16077,27
10000,1,50000,4959,46
10000,1,50000,23398,144
10000,1,50000,1359,65
10000,1,50000,18440,110
10000,1,50000,11059,42
10000,1,50000,31137,209
10000,1,50000,30905,59
10000,1,50000,1463,140
10000,1,50000,9117,153
10000,1,50000,4155,64
10000,1,50000,30884,116
10000,1,50000,28941,165
10000,1,50000,32151,191
10000,1,50000,5781,49
10000,1,50000,28668,196
10000,1,50000,5652,129
10000,1,50000,28310,33
10000,1,50000,8097,65
10000,1,50000,19451,105
10000,1,50000,31470,54
10000,1,50000,15037,89
10000,1,50000,6982,150
10000,1,50000,18427,167
10000,1,50000,3169,53
10000,1,50000,32593,98
10000,1,50000,18182,141
10000,1,50000,11144,37
10000,1,50000,13203,76
10000,1,50000,366,94
10000,1,50000,4574,121
10000,1,50000,11962,50
10000,1,50000,30993,54
10000,1,50000,21752,69
10000,1,50000,30573,72
10000,1,50000,30913,191
10000,1,50000,22806,56
10000,1,50000,28627,90
10000,1,50000,5721,80
10000,1,50000,27842,108
10000,1,50000,11531,55
10000,1,50000,32087,72
10000,1,50000,1519,153
10000,1,50000,14562,19
10000,1,50000,20042,92
10000,1,50000,1534,60
10000,1,50000,12041,187
10000,1,50000,23456,100
10000,1,50000,22055,100
10000,1,50000,16224,40
10000,1,50000,11317,130
10000,1,50000,4967,165
10000,1,50000,7985,52
10000,1,50000,6242,62
10000,1,50000,29971,64
10000,1,50000,27747,183
10000,1,50000,27573,59
10000,1,50000,21930,131
10000,1,50000,22783,206
10000,1,50000,24725,64
10000,1,50000,21892,162
10000,1,50000,21078,193
10000,1,50000,3312,92
10000,1,50000,15906,97
10000,1,50000,27382,152
10000,1,50000,14573,164
10000,1,50000,20640,105
10000,1,50000,18417,48
10000,1,50000,7471,70
10000,1,50000,18581,185
10000,1,50000,28398,59
10000,1,50000,17524,79
10000,1,50000,25505,82
10000,1,50000,31367,54
10000,1,50000,7552,39
10000,1,50000,28358,59
10000,1,50000,14546,133
10000,1,50000,7105,57
10000,1,50000,32684,98
10000,1,50000,32247,191
10000,1,50000,21600,118
10000,1,50000,12026,143
10000,1,50000,20633,180
10000,1,50000,13988,107
10000,1,50000,17986,79
10000,1,50000,10971,267
10000,1,50000,30881,147
10000,1,50000,15050,40
10000,1,50000,22352,38
10000,1,50000,26732,95
10000,1,50000,4602,46
10000,1,50000,3035,154
10000,1,50000,21254,56
10000,1,50000,21965,43
10000,1,50000,8342,127
10000,1,50000,29458,72
10000,1,50000,7813,39
10000,1,50000,16678,159
10000,1,50000,327,143
10000,1,50000,17412,141
10000,1,50000,16602,97
10000,1,50000,20448,136
10000,1,50000,21543,74
10000,1,50000,11641,130
10000,1,50000,16515,190
10000,1,50000,30230,90
10000,1,50000,26167,152
10000,1,50000,3193,35
10000,1,50000,31279,85
10000,1,50000,582,118
10000,1,50000,24134,43
10000,1,50000,30122,134
10000,1,50000,21702,162
10000,1,50000,4429,139
10000,1,50000,12565,125
10000,1,50000,26841,46
10000,1,50000,30377,209
10000,1,50000,32402,67
10000,1,50000,8376,127
10000,1,50000,25302,64
10000,1,50000,24635,157
10000,1,50000,9345,184
10000,1,50000,19263,159
10000,1,50000,16773,66
10000,1,50000,4000,113
10000,1,50000,315,37
10000,1,50000,3222,22
10000,1,50000,11826,81
10000,1,50000,4549,20
10000,1,50000,5003,178
10000,1,50000,14250,76
10000,1,50000,549,92
10000,1,50000,9376,122
10000,1,50000,1053,80
10000,1,50000,27341,59
10000,1,50000,22902,131
10000,1,50000,20153,92
10000,1,50000,28394,59
10000,1,50000,860,103
10000,1,50000,18467,154
10000,1,50000,4073,95
10000,1,50000,24823,95
10000,1,50000,29855,147
10000,1,50000,25952,139
10000,1,50000,3937,126
10000,1,50000,24127,144
10000,1,50000,1520,109
10000,1,50000,8494,34
10000,1,50000,27375,64
10000,1,50000,1005,67
10000,1,50000,15392,53
10000,1,50000,6191,168
10000,1,50000,2941,48
10000,1,50000,6863,119
10000,1,50000,29206,46
10000,1,50000,22969,82
10000,1,50000,8923,70
10000,1,50000,11784,99
10000,1,50000,25785,77
10000,1,50000,21545,193
10000,1,50000,14014,89
10000,1,50000,31237,147
10000,1,50000,13841,107
10000,1,50000,23418,175
10000,1,50000,23816,144
10000,1,50000,18354,110
10000,1,50000,11176,37
10000,1,50000,32278,191
10000,1,50000,3401,87
10000,1,50000,2029,37
10000,1,50000,11319,68
10000,1,50000,7147,101
10000,1,50000,11142,68
10000,1,50000,17211,66
10000,1,50000,16510,172
10000,1,50000,29634,121
10000,1,50000,12346,112
10000,1,50000,12729,107
10000,1,50000,7028,57
10000,1,50000,6860,31
10000,1,50000,4507,90
10000,1,50000,3926,82
10000,1,50000,28064,59
10000,1,50000,4734,90
10000,1,50000,21022,87
10000,1,50000,64,6
10000,1,50000,1991,50
10000,1,50000,28831,227
10000,1,50000,22589,61
10000,1,50000,6556,106
10000,1,50000,4295,77
10000,1,50000,19872,92
10000,1,50000,29560,209
10000,1,50000,25210,64
10000,1,50000,21187,131
10000,1,50000,27947,90
10000,1,50000,12954,50
10000,1,50000,24840,157
10000,1,50000,25472,126
10000,1,50000,21758,131
10000,1,50000,28477,51
10000,1,50000,2053,37
10000,1,50000,11279,86
10000,1,50000,17914,141
10000,1,50000,12944,50
10000,1,50000,6265,85
10000,1,50000,5037,85
10000,1,50000,19319,167
10000,1,50000,22360,69
10000,1,50000,19364,105
10000,1,50000,20967,162
10000,1,50000,21723,43
10000,1,50000,3381,43
10000,1,50000,22836,30
10000,1,50000,11266,60
10000,1,50000,3435,149
10000,1,50000,8487,140
10000,1,50000,11707,143
10000,1,50000,8601,65
10000,1,50000,26209,51
10000,1,50000,12112,112
10000,1,50000,25951,170
10000,1,50000,19592,136
10000,1,50000,1854,117
10000,1,50000,8700,78
10000,1,50000,24276,64
10000,1,50000,30729,116
10000,1,50000,6241,49
10000,1,50000,8670,65
10000,1,50000,31367,54
10000,1,50000,13085,138
10000,1,50000,7129,119
10000,1,50000,23452,131
10000,1,50000,23068,56
10000,1,50000,25134,157
10000,1,50000,18552,61
10000,1,50000,16015,45
10000,1,50000,13339,169
10000,1,50000,5106,178
10000,1,50000,6952,31
10000,1,50000,6340,80
10000,1,50000,4070,157
10000,1,50000,7570,132
10000,1,50000,4738,121
10000,1,50000,13382,138
10000,1,50000,32239,129
10000,1,50000,16908,84
10000,1,50000,18589,61
10000,1,50000,22943,82
10000,1,50000,8231,52
10000,1,50000,26838,121
10000,1,50000,24356,64
10000,1,50000,23452,131
10000,1,50000,5818,49
10000,1,50000,10180,42
10000,1,50000,29100,134
10000,1,50000,4177,126
10000,1,50000,9465,60
10000,1,50000,9259,47
10000,1,50000,580,118
10000,1,50000,23389,144
10000,1,50000,8855,96
10000,1,50000,3911,82
10000,1,50000,5197,147
10000,1,50000,11631,174
10000,1,50000,3353,43
10000,1,50000,16858,159
10000,1,50000,27020,38
10000,1,50000,7433,70
10000,1,50000,19848,43
10000,1,50000,15126,84
10000,1,50000,5501,41
10000,1,50000,31876,54
10000,1,50000,1641,73
10000,1,50000,1725,42
10000,1,50000,23274,51
10000,1,50000,4437,20
10000,1,50000,32239,129
10000,1,50000,20103,118
10000,1,50000,1981,99
10000,1,50000,20622,87
10000,1,50000,30830,72
10000,1,50000,6852,31
10000,1,50000,17171,172
10000,1,50000,17576,97
10000,1,50000,5907,124
10000,1,50000,1602,60
10000,1,50000,401,19
10000,1,50000,127,46
10000,1,50000,3795,69
10000,1,50000,26993,46
10000,1,50000,5115,59
10000,1,50000,17310,172
10000,1,50000,19361,74
10000,1,50000,16581,40
10000,1,50000,1026,36
10000,1,50000,13245,169
10000,1,50000,21476,74
10000,1,50000,21084,56
10000,1,50000,13150,76
10000,1,50000,20360,43
10000,1,50000,40,8
10000,1,50000,22241,118
10000,1,50000,28957,46
10000,1,50000,32418,160
10000,1,50000,23315,113
10000,1,50000,10672,148
10000,1,50000,31035,147
10000,1,50000,25322,82
10000,1,50000,15771,84
10000,1,50000,17466,141
10000,1,50000,4722,59
10000,1,50000,20221,87
10000,1,50000,31607,191
10000,1,50000,2219,94
10000,1,50000,15955,53
10000,1,50000,1532,47
10000,1,50000,13267,76
10000,1,50000,8139,114
10000,1,50000,12182,37
10000,1,50000,10383,73
10000,1,50000,6728,44
10000,1,50000,28194,108
10000,1,50000,31407,85
10000,1,50000,29481,103
10000,1,50000,19467,48
10000,1,50000,25696,25
10000,1,50000,13474,182
10000,1,50000,12686,55
10000,1,50000,1381,127
10000,1,50000,12028,156
10000,1,50000,29719,72
10000,1,50000,2963,35
10000,1,50000,19299,61
10000,1,50000,2330,120
10000,1,50000,26801,121
10000,1,50000,3877,51
10000,1,50000,24014,69
10000,1,50000,14002,32
10000,1,50000,31900,147
10000,1,50000,7053,119
10000,1,50000,1373,127
10000,1,50000,27119,183
10000,1,50000,13413,45
10000,1,50000,4594,59
10000,1,50000,4650,121
10000,1,50000,6101,111
10000,1,50000,16655,66
10000,1,50000,28448,152
10000,1,50000,7779,39
10000,1,50000,39,34
10000,1,50000,30819,147
10000,1,50000,12936,50
10000,1,50000,26946,139
10000,1,50000,27784,108
10000,1,50000,10119,73
10000,1,50000,13959,107
10000,1,50000,24127,144
10000,1,50000,27360,59
10000,1,50000,29650,165
10000,1,50000,24043,126
10000,1,50000,7300,44
10000,1,50000,1793,117
10000,1,50000,15839,76
10000,1,50000,15027,89
10000,1,50000,4769,77
10000,1,50000,18315,97
10000,1,50000,15072,133
10000,1,50000,4630,108
10000,1,50000,641,51
10000,1,50000,29196,46
10000,1,50000,14389,120
10000,1,50000,25031,113
10000,1,50000,412,89
10000,1,50000,23148,82
10000,1,50000,15678,84
10000,1,50000,19064,53
10000,1,50000,18799,110
10000,1,50000,16777,265
10000,1,50000,32621,129
10000,1,50000,925,129
10000,1,50000,27689,77
10000,1,50000,1822,42
10000,1,50000,23711,175
10000,1,50000,15474,177
10000,1,50000,16808,35
10000,1,50000,13033,156
10000,1,50000,20396,118
10000,1,50000,3647,162
10000,1,50000,8355,127
10000,1,50000,6413,62
10000,1,50000,4924,72
10000,1,50000,25562,77
10000,1,50000,14377,151
10000,1,50000,7605,31
10000,1,50000,26333,139
10000,1,50000,31342,59
10000,1,50000,7498,176
10000,1,50000,23546,175
10000,1,50000,10835,68
10000,1,50000,24444,95
10000,1,50000,24852,126
10000,1,50000,13319,169
10000,1,50000,17199,66
10000,1,50000,4127,170
10000,1,50000,17089,66
10000,1,50000,1146,106
10000,1,50000,164,111
10000,1,50000,7572,39
10000,1,50000,21038,105
10000,1,50000,4878,134
10000,1,50000,29077,72
10000,1,50000,31481,85
10000,1,50000,5775,129
10000,1,50000,26743,51
10000,1,50000,24818,95
10000,1,50000,22613,131
10000,1,50000,3426,30
10000,1,50000,9102,184
10000,1,50000,27717,152
10000,1,50000,11993,50
10000,1,50000,5537,67
10000,1,50000,1966,143
